dataset,Landmarker_1NN,Landmarker_dt,Landmarker_gnb,Landmarker_lda,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd,multiply,add,subtract,abs,square
phpd8EoD9.csv,0.988888889,0.764646465,0.338383838,0.626262626,0.166666667,0.018594884,0.254545455,0.067976788,0.486868687,0.10298848199999999,0.554545455,0.06791839200000001,0.6989898990000001,0.058084468,0.090909091,0.0,0.090909091,0.0,0.23214285699999998,0.17857142899999998,0.107142857,0.16071428599999998,0.321428571
phpdo58hj.csv,0.60966811,0.7662337659999999,0.88961039,0.735209235,0.8238095240000001,0.14728585,0.7785714290000001,0.187828825,0.854761905,0.210414772,0.8857142859999999,0.157455197,0.59047619,0.144086422,0.530952381,0.065494226,0.545238095,0.055498837,0.197798764,0.19602805399999998,0.200194431,0.204846886,0.20113186600000002
phpdReP6S.csv,0.90844948,0.9092309559999999,0.6973274629999999,0.938043692,0.919929352,0.053482260999999996,0.825501852,0.192536393,0.927792475,0.0167835,0.695370514,0.12328528400000001,0.9076654940000001,0.019931855,0.936858486,0.000128573,0.936858486,0.000128573,0.22171945699999998,0.162895928,0.38914027100000004,0.076923077,0.14932126699999998
phpEZ030X.csv,0.60966811,0.7813852809999999,0.9213564209999999,0.799422799,0.8214285709999999,0.184171451,0.545238095,0.055498837,0.8714285709999999,0.152331341,0.869047619,0.152764893,0.6309523810000001,0.217422659,0.545238095,0.055498837,0.545238095,0.055498837,0.19474160399999998,0.19942519600000003,0.210601948,0.198174464,0.19705678899999998
phpfKh1CO.csv,0.8591308670000001,0.89545864,0.895505234,0.85002951,0.9113636359999999,0.069803936,0.854545455,0.057893858,0.913636364,0.051157403,0.904545455,0.038330638,0.85,0.062654767,0.861363636,0.061030709,0.6772727270000001,0.00958266,0.373333333,0.253333333,0.08,0.133333333,0.16
phpflaNJC.csv,0.14407700699999998,0.605935931,0.711742483,0.761889976,0.07647058799999999,0.01518817,0.194117647,0.03452317,0.8235294120000001,0.036682916,0.741176471,0.070424647,0.744117647,0.073431307,0.07647058799999999,0.01518817,0.047058824000000006,0.024802177999999998,0.127388535,0.33757961799999997,0.261146497,0.146496815,0.127388535
phpflaNJC.csv,0.14407700699999998,0.605935931,0.711742483,0.761889976,0.07647058799999999,0.01518817,0.194117647,0.03452317,0.8235294120000001,0.036682916,0.741176471,0.070424647,0.744117647,0.073431307,0.07647058799999999,0.01518817,0.047058824000000006,0.024802177999999998,0.127388535,0.33757961799999997,0.261146497,0.146496815,0.127388535
phpgEDZOc.csv,0.93491098,0.943437509,0.924230633,0.961582835,0.9477121940000001,0.01368477,0.9348890409999999,0.032730412,0.890288264,0.180832918,0.765831617,0.25084153,0.922100206,0.042038637999999996,0.95624571,0.003322902,0.883905285,0.24724026899999998,0.262857143,0.277142857,0.145714286,0.18,0.134285714
phpgNaXZe.csv,0.569264069,0.625541126,0.7142857140000001,0.727272727,0.65786309,0.096222793,0.558279371,0.055466033,0.727289547,0.069248238,0.694773358,0.024208879,0.595235893,0.08831343300000001,0.642784459,0.043093877,0.625624422,0.033936166000000004,0.147058824,0.544117647,0.220588235,0.029411765,0.058823529000000006
phpGReJjU.csv,1.0,1.0,0.7003559509999999,0.258622671,0.126427989,0.000132479,1.0,0.0,0.297545693,0.056928495,0.6619771760000001,0.023908122999999996,0.054542186,0.00291415,0.126427989,0.000132479,0.06325769099999999,0.0008695010000000001,0.1,0.2,0.033333333,0.233333333,0.433333333
phpGUrE90.csv,0.787692631,0.812308448,0.7014320559999999,0.8568645859999999,0.741356694,0.101004253,0.69853549,0.049031732,0.836873315,0.07285513099999999,0.743045822,0.036012016,0.773342318,0.039822039,0.679649596,0.048457016,0.6625696320000001,0.00366095,0.26369863,0.284246575,0.133561644,0.16438356199999998,0.154109589
phpH2fvsy.csv,0.539215686,0.46323529399999996,0.582107843,0.43872549,0.6233333329999999,0.175013227,0.523333333,0.23625159199999998,0.553333333,0.211520072,0.65,0.229465294,0.65,0.161206868,0.6233333329999999,0.175013227,0.44,0.06992059,0.22077922100000003,0.324675325,0.194805195,0.15584415599999998,0.103896104
phphQEck0.csv,0.999530721,0.999228751,0.923923822,0.9318077020000001,0.881933787,0.06348661900000001,0.570446115,0.111943486,0.9312729959999999,0.050509865,0.922222538,0.061221014000000004,0.9928547590000001,0.016215732,0.79246053,1.1400000000000001e-05,0.79246053,1.1400000000000001e-05,0.038461537999999997,0.153846154,0.192307692,0.153846154,0.46153846200000004
phpjuWdq9.csv,0.319444444,0.611111111,0.513888889,0.5694444439999999,0.571818182,0.041205436,0.443636364,0.213751312,0.646363636,0.1568427,0.339090909,0.144189575,0.366363636,0.15681928,0.420909091,0.061366442,0.479090909,0.091618445,0.08974359,0.384615385,0.179487179,0.102564103,0.243589744
phpkIxskf.csv,0.852712877,0.87728654,0.851385691,0.900157105,0.883015195,6.95e-05,0.879741256,0.01487096,0.8817094990000001,0.032362891,0.806549552,0.138452777,0.83948534,0.033718229,0.883015195,6.95e-05,0.883015195,6.95e-05,0.264150943,0.28301886800000003,0.16981132100000002,0.075471698,0.20754717
phplVyjYQ.csv,0.586738351,0.640860215,0.468817204,0.674193548,0.571818182,0.041205436,0.39727272700000005,0.146965011,0.617272727,0.12694402,0.348181818,0.16058033,0.35,0.148159817,0.420909091,0.061366442,0.486363636,0.070710678,0.168316832,0.198019802,0.207920792,0.128712871,0.29702970300000003
phpmcGu2X.csv,0.856481481,0.856481481,0.909259259,0.8574074070000001,0.20555555600000003,0.014344383,0.20555555600000003,0.014344383,0.8712962959999999,0.046695807,0.8916666670000001,0.018544221,0.865740741,0.030003428999999998,0.11296296300000001,0.0039040459999999996,0.11388888900000001,0.004472647,0.031570382,0.30187144,0.35280716,0.154759967,0.15899105
phpn1jVwe.csv,0.984351111,0.9800587620000001,0.955468504,0.9759455990000001,0.97853853,0.00379624,0.982741427,0.001981436,0.970311948,0.005445079,0.939907453,0.006220476999999999,0.979701321,0.003184635,0.976750421,1e-05,0.976750421,1e-05,0.191489362,0.319148936,0.23404255300000001,0.127659574,0.127659574
phpNevWWL.csv,0.491785075,0.602504106,0.21784967600000002,0.693578618,0.6232142860000001,0.032175909,0.498928571,0.033967187999999995,0.695,0.025096187000000002,0.19964285699999998,0.024539408,0.526071429,0.029405003,0.582857143,0.001505847,0.582857143,0.001505847,0.21367521399999997,0.243589744,0.27777777800000003,0.115384615,0.14957265
phpnYQXoc.csv,0.40020110600000003,0.419431875,0.354700855,0.43853695299999995,0.43375,0.110806005,0.371666667,0.18088431600000002,0.559583333,0.164886909,0.272916667,0.12770604900000002,0.300833333,0.131186419,0.36666666700000006,0.117802015,0.355833333,0.052785087,0.131147541,0.508196721,0.14754098400000001,0.06557377,0.14754098400000001
phpOJxGL9.csv,0.6157899370000001,0.627799806,0.562551767,0.704978412,0.713559322,0.00761511,0.649941555,0.048467464,0.72390415,0.038659637000000004,0.617241379,0.120676706,0.646405611,0.094624634,0.713559322,0.00761511,0.713559322,0.00761511,0.373333333,0.2,0.2,0.066666667,0.16
phpoOxxNn.csv,0.724828018,0.517198249,0.627267042,0.7560975609999999,0.013757862,0.003950162,0.031265722999999995,0.01061279,0.795514937,0.023796789,0.66855739,0.034335208,0.775507075,0.030241047000000004,0.012507862,2.49e-05,0.012507862,2.49e-05,0.113500597,0.280764636,0.463560335,0.064516129,0.077658303
phpoW7Dbi.csv,0.604785479,0.563531353,0.51320132,0.6724422440000001,0.507417694,0.007216669,0.507377049,0.045349362000000004,0.964523777,0.014593924,0.521426636,0.035803958999999996,0.645203902,0.038240131000000004,0.499160005,0.015054546,0.503285463,0.016376242,0.053900709000000005,0.07092198599999999,0.7418439720000001,0.042553191,0.090780142
phpPbCMyg.csv,0.562601734,0.54118801,0.174242067,0.470580061,0.41745665,0.0007723710000000001,0.358787961,0.03807549,0.466346555,0.061464045999999994,0.305173133,0.128510294,0.537444509,0.056849157000000004,0.41745665,0.0007723710000000001,0.41909063700000004,0.004942388,0.17721519,0.221518987,0.32278481,0.14556962,0.132911392
phpPQrHPH.csv,0.851242905,0.862008221,0.26502250899999996,0.346741045,0.181151302,0.005578031,0.57223023,0.054523654000000005,0.342629631,0.006045219,0.273340572,0.003105604,0.992072735,0.004289848,0.181151302,0.005578031,0.17341944399999998,0.0027964,0.038461537999999997,0.46153846200000004,0.307692308,0.038461537999999997,0.153846154
phpRql5hp.csv,0.6996273000000001,0.843466108,0.718728162,0.5377358489999999,0.4375,0.051031035999999995,0.45625,0.102274481,0.55625,0.099695718,0.7,0.152525043,0.75,0.097716995,0.4875,0.070955777,0.3375,0.060380736,0.212121212,0.303030303,0.181818182,0.060606060999999996,0.24242424199999998
phpSF8oeR.csv,0.583333333,0.75,0.805555556,0.5277777779999999,0.591666667,0.09976825,0.625,0.255344115,0.591666667,0.22030422300000002,0.7,0.25519298,0.691666667,0.211731544,0.533333333,0.19720265899999997,0.5,0.254587539,0.22556391,0.240601504,0.17293233100000002,0.14285714300000002,0.218045113
phpSj3fWL.csv,0.652009235,0.693973499,0.534124522,0.75797802,0.204,0.012649111000000001,0.16,0.031269438,0.75,0.058309519000000004,0.6920000000000001,0.055936472,0.634,0.058156875999999996,0.21,0.021602469,0.20600000000000002,0.021186998,0.115384615,0.384615385,0.192307692,0.192307692,0.115384615
phpSOw1Kl.csv,0.77414778,0.873466003,0.833867699,0.915680855,0.55347561,0.032682586,0.684695122,0.054967895,0.920853659,0.033945889,0.82902439,0.049310467999999996,0.7126219509999999,0.054576142,0.33762195100000003,0.043900604,0.330060976,0.017128853,0.425,0.1,0.2,0.05,0.225
phpSRnbqC.csv,0.659562842,0.565846995,0.626411658,0.692076503,0.714619883,0.016027138,0.620760234,0.061334625,0.6982456140000001,0.04250228,0.7035087720000001,0.024856668,0.5874269010000001,0.067405959,0.6979532159999999,0.026371682999999996,0.714619883,0.016027138,0.21,0.24,0.35,0.08,0.12
phpSZJq5T.csv,0.85,0.85,0.919444444,0.8666666670000001,0.16944444399999997,0.01576795,0.225,0.049776593,0.933333333,0.037497142000000004,0.925,0.061488732000000004,0.911111111,0.040992488,0.14722222199999999,0.045455325,0.083333333,1.46e-17,0.06804095,0.267010237,0.321888711,0.174524688,0.168535413
phptbYBGx.csv,0.847134238,0.8971410940000001,0.892581928,0.9213423829999999,0.922885572,0.017865378,0.7798507459999999,0.17808929899999998,0.9153324290000001,0.034194454,0.7943012209999999,0.040184078,0.88358209,0.034639498,0.921347806,0.006110765,0.921347806,0.006110765,0.16112532,0.179028133,0.33759590799999994,0.104859335,0.21739130399999998
phptd5jYj.csv,0.905210295,0.741996234,0.783427495,0.865662272,0.192099057,0.007594745,0.14374213800000002,0.037545296,0.883242925,0.021783793,0.790978774,0.018960266,0.912118711,0.023279506000000002,0.158187893,0.008172489,0.17389150899999997,0.013973831,0.071151358,0.344113842,0.275549806,0.165588616,0.143596378
phpTJRsqa.csv,0.560430375,0.583298187,0.444057586,0.532669232,0.43834606200000004,0.033451989,0.38749175700000005,0.032216242,0.514699303,0.040281313,0.44977839,0.023234377,0.452429364,0.025978071000000002,0.45896456700000005,0.022597314,0.446305246,0.0058296369999999995,0.08396946599999999,0.198473282,0.36641221399999996,0.152671756,0.198473282
phpTXWrKb.csv,0.47619047600000003,0.557823129,0.23809523800000001,0.649659864,0.636206897,0.037203243,0.649885057,0.040210541,0.667011494,0.054179144000000005,0.514137931,0.10824694,0.523908046,0.079120026,0.63954023,0.014307152,0.63954023,0.014307152,0.090909091,0.522727273,0.181818182,0.045454545,0.159090909
phpu00N5N.csv,0.628571429,0.76984127,0.725396825,0.5539682539999999,0.77,0.15271210699999999,0.6366666670000001,0.197796503,0.74,0.176243378,0.7566666670000001,0.268535121,0.673333333,0.22377237100000003,0.496666667,0.272369575,0.58,0.186057206,0.13253012,0.385542169,0.078313253,0.253012048,0.15060241
phpuZu33P.csv,0.9289561479999999,0.9326973140000001,0.853346087,0.986705093,0.820938797,0.001282592,0.790169433,0.059985567000000004,0.988373098,0.015743256,0.913658368,0.127076591,0.832147303,0.092431706,0.820938797,0.001282592,0.818864108,0.007802401,0.156765677,0.224422442,0.242574257,0.182618262,0.193619362
phpV5QYya.csv,0.956309362,0.959384894,0.6037087289999999,0.9210312079999999,0.888921064,0.015266822,0.476592016,0.147847931,0.920488082,0.008874646,0.615377906,0.012985183999999999,0.9679710009999999,0.017844351,0.556942551,0.00033108800000000005,0.556942551,0.00033108800000000005,0.241860465,0.288372093,0.106976744,0.158139535,0.204651163
phpVDlhKL.csv,0.796536797,0.77994228,0.8578643579999999,0.8585858590000001,0.666666667,0.280822318,0.5619047620000001,0.064671583,0.8523809520000001,0.241457738,0.8214285709999999,0.22899266699999998,0.835714286,0.192597317,0.545238095,0.055498837,0.545238095,0.055498837,0.057835820999999996,0.34390547299999996,0.286069652,0.146766169,0.165422886
phpVeNa5j.csv,0.872616655,0.994134561,0.525476205,0.655975823,0.6992297609999999,0.030809982000000003,0.683282589,0.028817783,0.7582615859999999,0.051199805999999994,0.6825731759999999,0.047626302,0.8367147229999999,0.057238505,0.538501865,0.030227179,0.481860067,0.050081649000000006,0.233082707,0.165413534,0.030075188,0.15037594,0.42105263200000004
phpvtdNPU.csv,0.810819892,0.6750672040000001,0.737231183,0.64280914,0.484444444,0.050566069000000005,0.5166666670000001,0.134179414,0.747777778,0.168430991,0.802222222,0.122031276,0.7977777779999999,0.112436539,0.28444444399999996,0.050566069000000005,0.34666666700000004,0.083772505,0.198422579,0.19517107,0.199235456,0.20357080100000002,0.20360009399999998
phpvz1IQW.csv,0.9190476190000001,0.89047619,0.9,0.966666667,0.6476190479999999,0.02459037,0.59047619,0.051188937999999996,0.914285714,0.11402085699999999,0.876190476,0.119206244,0.9,0.10151287,0.6476190479999999,0.02459037,0.557142857,0.12098945400000001,0.14285714300000002,0.23809523800000001,0.047619048,0.11904761900000001,0.452380952
phpWfYmlu.csv,0.740945882,0.871892654,0.9791893709999999,0.764593855,0.607837838,0.01231634,0.587972973,0.019483739,0.748378378,0.017350238,0.970135135,0.005192895,0.701891892,0.013151302,0.5974324320000001,0.016482425,0.6021621620000001,0.014874417,0.384615385,0.123076923,0.030769231,0.307692308,0.153846154
phpXeun7q.csv,0.8685185190000001,0.885185185,0.898148148,0.9055555559999999,0.914814815,0.009562922,0.8685185190000001,0.029539472,0.911111111,0.022764307,0.8888888890000001,0.040945985,0.8888888890000001,0.040945985,0.914814815,0.009562922,0.914814815,0.009562922,0.12169312199999999,0.17989418,0.195767196,0.25925925899999996,0.243386243
phpxijhaP.csv,0.9447289790000001,0.8418913379999999,0.97878424,0.976757158,0.666756757,0.014792343000000001,0.586621622,0.025026972,0.9763513509999999,0.00855263,0.9763513509999999,0.007624464,0.9413513509999999,0.006807616,0.665,0.023166032000000003,0.663108108,0.021061148,0.24044943800000002,0.647191011,0.011235955,0.04494382,0.056179775
phpXxoe1Q.csv,0.588014981,0.65917603,0.685393258,0.692883895,0.711680912,0.098441191,0.644444444,0.140560753,0.7193732190000001,0.11309421,0.678347578,0.15394695,0.658547009,0.07255501,0.651709402,0.10311932,0.558404558,0.100415844,0.037656904,0.44351464399999996,0.30543933100000004,0.075313808,0.138075314
phpy0HwUD.csv,0.324815317,0.244761043,0.125207297,0.359791949,0.275,0.06770032,0.26,0.104880885,0.385,0.143468928,0.1,0.047140452,0.315,0.09143911099999999,0.26,0.051639778,0.275,0.026352313999999998,0.123966942,0.371900826,0.23966942100000002,0.148760331,0.115702479
phpYLeydd.csv,0.652587866,0.49498632600000003,0.42084472799999995,0.45528208200000003,0.441703174,0.037301125,0.31023897699999997,0.019383481,0.483435471,0.03680934,0.451822888,0.052954034000000004,0.39510478299999996,0.045712170999999996,0.326540369,0.032612151,0.333229042,0.028852566,0.19607843100000003,0.232026144,0.035947712,0.22875817,0.307189542
phpyM5ND4.csv,0.9593073590000001,0.96017316,0.793073593,0.9160173159999999,0.285281385,0.001368951,0.6225108229999999,0.022054802999999998,0.918614719,0.016803379,0.8480519479999999,0.022396758,0.942857143,0.016427416,0.273593074,0.004470976,0.185714286,0.069006556,0.161290323,0.322580645,0.032258065,0.24193548399999998,0.24193548399999998
phpysQLwp.csv,0.81024531,0.8427128429999999,0.841991342,0.746031746,0.6190476189999999,0.277664376,0.5619047620000001,0.064671583,0.8857142859999999,0.175968686,0.8523809520000001,0.199457566,0.7880952379999999,0.210115207,0.545238095,0.055498837,0.545238095,0.055498837,0.039447067,0.325016858,0.3320971,0.151045179,0.152393796
phpZrCzJR.csv,0.9933333329999999,0.988431373,0.93254902,0.992745098,0.994313725,0.00252291,0.719607843,0.080739459,0.992941176,0.00322852,0.915686275,0.047456562,0.9921568629999999,0.004133696,0.9845098040000001,0.004076462,0.9870588240000001,0.005325895,0.224390244,0.258536585,0.097560976,0.087804878,0.331707317
phpZZfh5g.csv,0.6,0.495238095,0.5619047620000001,0.523809524,0.460909091,0.180553684,0.449090909,0.16670523,0.5409090910000001,0.17159383600000003,0.520909091,0.158160338,0.58,0.10301247599999999,0.487272727,0.107923042,0.560909091,0.05404654,0.198967278,0.195844243,0.199713295,0.20297529399999997,0.20249989
primary-tumor.csv,0.7876106190000001,0.8023598820000001,0.825958702,0.852507375,0.7873440290000001,0.053140162000000005,0.44616755799999996,0.263130627,0.831639929,0.038308181000000004,0.808199643,0.046764415,0.790106952,0.092272896,0.7873440290000001,0.053140162000000005,0.758110517,0.018487407,0.135514019,0.429906542,0.14953271,0.08411215,0.20093457899999997
profb.csv,0.572916667,0.5877976189999999,0.41071428600000004,0.7410714290000001,0.666681299,0.006621366,0.571575944,0.057349473,0.671115013,0.054757679000000004,0.6471905179999999,0.048069673,0.61167691,0.055841971,0.662203687,0.009796275,0.666681299,0.006621366,0.263565891,0.294573643,0.240310078,0.062015504000000006,0.139534884
schizo.csv,0.571123755,0.491702229,0.48174490299999995,0.634186818,0.541176471,0.097251739,0.638235294,0.17758363600000002,0.505882353,0.102637273,0.5352941179999999,0.12150536,0.467647059,0.108686542,0.538235294,0.034102994,0.517647059,0.020564878999999998,0.145631068,0.417475728,0.18446601899999998,0.194174757,0.058252427
solar-flare_1.csv,0.66984127,0.695238095,0.5269841270000001,0.666666667,0.469959677,0.015528411,0.533669355,0.060813766,0.660383065,0.105377383,0.5200604839999999,0.070078733,0.641532258,0.121160055,0.282459677,0.036977025,0.33306451600000003,0.037151885,0.17105263199999998,0.276315789,0.19736842100000002,0.22368421100000002,0.131578947
synthetic_control.csv,1.0,0.9966666670000001,0.9983333329999999,1.0,0.316666667,0.035136417999999996,0.916666667,0.17568209199999998,1.0,0.0,0.995,0.008050765,0.966666667,0.0248452,0.268333333,0.027722167000000002,0.313333333,0.024595493,0.261744966,0.37807606299999996,0.060402685,0.149888143,0.149888143
tumors_C.csv,0.6,0.583333333,0.683333333,0.6166666670000001,0.783333333,0.158113883,0.666666667,0.19245009,0.6333333329999999,0.20487876600000002,0.6166666670000001,0.294496851,0.566666667,0.224982853,0.6,0.116534316,0.65,0.052704627999999996,0.20358077800000002,0.197643979,0.205731114,0.198111444,0.194932685
wine-quality-red.csv,0.555347092,0.587867417,0.550343965,0.5928705439999999,0.5409787739999999,0.067080442,0.432173742,0.052444657,0.5822327039999999,0.046992492999999996,0.547240566,0.050742827000000004,0.471540881,0.024763797,0.47340801899999996,0.037899126,0.46715408799999997,0.063224106,0.329268293,0.292682927,0.134146341,0.097560976,0.146341463
yeast.csv,0.972692385,0.968556222,0.797272526,0.976830603,0.9851068209999999,0.0028839620000000003,0.9714550259999999,0.007656817,0.981797606,0.0034739000000000003,0.8287130070000001,0.025194379,0.97269641,0.0067939030000000004,0.9859349820000001,0.002120698,0.9859349820000001,0.002120698,0.217948718,0.131054131,0.226495726,0.205128205,0.21937321899999998
